wp_id,url1,url2,url3,permalink,resource_name_current,resource_name_edited,resource_id,resource_date_current,resource_date_edited,categories,resource_authors_current,resource_authors_edited,resource_affiliations_current,resource_affiliations_edited,resource_subject_current,resource_subject_edited,contest,contest_status,ready_for_update,notes,resource_date_checked,file_name,file_name_without_extension
84783,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5613.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5613_template%281%29.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5613_template%282%29.pdf,NA,Prying loose public records,NA,5613,1905-07-11,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5613_template%282%29.pdf,5613_template%282%29
84772,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5602.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5602_2.pdf,NA,NA,30 stories in 60 minutes,NA,5602,1905-07-11,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5602_2.pdf,5602_2
84780,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5610.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5610_presentation.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5610_presentation2.pdf,NA,Developing sources on the beat,NA,5610,1905-07-11,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5610_presentation2.pdf,5610_presentation2
84754,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5583.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5583_request_template.pdf,NA,NA,Texas Public Information Act: Best practices for requestors,NA,5583,1905-07-11,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5583_request_template.pdf,5583_request_template
84744,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5573.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5573_PPT.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Digital_Sleuthing_Columbus_Oct_2018.pdf,NA,Digital sleuthing,NA,5573,1905-07-10,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Digital_Sleuthing_Columbus_Oct_2018.pdf,Digital_Sleuthing_Columbus_Oct_2018
84746,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5575.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5575_PPT.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Lucky_13_-_Tips_for_a_great_interview.pdf,NA,Lucky 13 tips for a great interview,NA,5575,1905-07-10,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Lucky_13_-_Tips_for_a_great_interview.pdf,Lucky_13_-_Tips_for_a_great_interview
84747,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5576.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5576_PPT.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Tackling_sexual_harassment_and_misconduct_-_IRE_presentation.pdf,NA,Tackling sexual harassment and misconduct,NA,5576,1905-07-10,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Tackling_sexual_harassment_and_misconduct_tipsheet.pdf,Tackling_sexual_harassment_and_misconduct_tipsheet
84716,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5543.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5543.pptx,NA,NA,Digital storytelling,NA,5543,1905-07-10,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5543.pptx,5543
84683,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5510.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5510_2.pdf,NA,NA,Campaign Finance: News Tips,NA,5510,1905-07-10,NA,"Resource, Tipsheet","Christopher Schnaars, Ken Schwencke",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5510_2.pdf,5510_2
84674,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5501.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5501_2.pdf,NA,NA,How to avoid rookie data mistakes,NA,5501,1905-07-10,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5501_2.pdf,5501_2
84654,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5480.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5480_2.pdf,NA,NA,Demographics beyond the Census,NA,5480,1905-07-10,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5480_2.pdf,5480_2
84642,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5468.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5468_2.pdf,NA,NA,Shoot us straight: Correctly using data and docs on guns,NA,5468,1905-07-10,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5468_2.pdf,5468_2
84628,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5454.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5454_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5454_2.pdf,NA,Quick-turn data stories,NA,5454,1905-07-10,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5454_2.pdf,5454_2
84627,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5453.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5453_2.pdf,NA,NA,The congressional data you don't use (but should),NA,5453,1905-07-10,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5453_2.pdf,5453_2
84616,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5442_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5442_2.pdf,NA,NA,Real talk: Alcohol and journalism,NA,5442,1905-07-10,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5442_2.pdf,5442_2
84542,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5368.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5368_1.pdf,NA,NA,"Social Media and Breaking News: Finding key sources and background information, fast",NA,5368,1905-07-10,NA,"Resource, Tipsheet",Molly Young,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5368_1.pdf,5368_1
84514,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5340.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5340_1.pdf,NA,NA,What the Hell is D3? R? VR? DVR? And why do you want to know?,NA,5340,1905-07-10,NA,"Resource, Tipsheet",Liz Lucas; Jill Riepenhoff,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5340_1.pdf,5340_1
84292,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5118.xls,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5118_1.pdf,NA,NA,Torturing Excel into Doing Statistics,NA,5118,1905-07-09,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5118_1.pdf,5118_1
84296,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5122.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5122_1.pdf,NA,NA,Source-Building in Marginalized Communities: Why you can’t swoop in and expect to get the scoop,NA,5122,1905-07-09,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5122_1.pdf,5122_1
84317,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5143.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/CriminalJusticeNicar2017.pdf,NA,NA,Investigating Bias and Influence in Criminal Justice,NA,5143,1905-07-09,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,CriminalJusticeNicar2017.pdf,CriminalJusticeNicar2017
84333,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5159.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5159_1.pdf,NA,NA,Truth from fiction on the health beat,NA,5159,1905-07-09,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5159_1.pdf,5159_1
84477,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5303.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5303_1.pdf,NA,NA,Everyday Watchdog,NA,5303,1905-07-09,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5303_1.pdf,5303_1
84359,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5185.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5185_1.pdf,NA,NA,Digging for Documents,NA,5185,1905-07-09,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5185_1.pdf,5185_1
84370,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5196.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5196_1.pdf,NA,NA,I Am Military (And So Can You!),NA,5196,1905-07-09,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5196_1.pdf,5196_1
84372,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5198.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5198_1.pdf,NA,NA,Perfecting your 15-minute background check - and why you should do it every time,NA,5198,1905-07-09,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5198_1.pdf,5198_1
84375,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5201.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Mikes_Lucky_13_tip_sheet.pdf,NA,NA,"Lucky 13 Tipsheet for Finding, Nurturing and Protecting Sources",NA,5201,1905-07-09,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Mikes_Lucky_13_tip_sheet.pdf,Mikes_Lucky_13_tip_sheet
84428,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5254.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5254_1.pdf,NA,NA,Putting your community under a microscope – and keeping it there,NA,5254,1905-07-09,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,5254_1.pdf,5254_1
84117,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4940.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4940_1.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4940_2.pdf,NA,Understanding financial documents,NA,4940,1905-07-09,NA,"Resource, Tipsheet",Diana B. Henriques; Greg David,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4940_4.pdf,4940_4
84108,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4931.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/irespeechseattle2015.docx,NA,NA,Conceiving and organizing an investigation,NA,4931,1905-07-08,NA,"Resource, Tipsheet",Walt Bogdanich; Andy Court; Janet Roberts,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,irespeechseattle2015.docx,irespeechseattle2015
84275,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5101.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/data_integrity_sheet.pdf,NA,NA,Maintaining Data Integrity,NA,5101,1905-07-09,NA,"Resource, Tipsheet",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,data_integrity_sheet.pdf,data_integrity_sheet
84083,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4905.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Pub_Rec_State_of_Mind_Houston_Wrkshp_2016.pdf,NA,NA,A Public Records State of Mind,NA,4905,1905-07-08,NA,"Resource, Tipsheet",Lise Olsen,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Pub_Rec_State_of_Mind_Houston_Wrkshp_2016.pdf,Pub_Rec_State_of_Mind_Houston_Wrkshp_2016
84242,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5068.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/NICAR2017_marrydocsdata_McGinty.pdf,NA,NA,Marrying documents and data(aka Investigative Reporting),NA,5068,1905-07-09,NA,"Resource, Tipsheet",Tom McGinty,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NICAR2017_marrydocsdata_McGinty.pdf,NICAR2017_marrydocsdata_McGinty
84241,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5067.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/MarryingDocsData.pdf,NA,NA,Marrying Documents and Data,NA,5067,1905-07-09,NA,"Resource, Tipsheet",Brooke Williams,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,MarryingDocsData.pdf,MarryingDocsData
84228,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5054.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/UserTestingTipSheetNICAR2017.pdf,NA,NA,User Testing Tip Sheet,NA,5054,1905-07-09,NA,"Resource, Tipsheet",Clarisa Diaz; Hannah Birch,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,UserTestingTipSheetNICAR2017.pdf,UserTestingTipSheetNICAR2017
84224,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/5050.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/QGISI-followalonginstructions.pdf,NA,NA,QGIS I,NA,5050,1905-07-09,NA,"Resource, Tipsheet",John Walton; Christine Jeavans,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,QGISI-followalonginstructions.pdf,QGISI-followalonginstructions
84175,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4998.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Narrative_in_the_Numbers.pdf,NA,NA,Doctors & Sex Abuse,NA,4998,1905-07-09,NA,"Resource, Tipsheet",Jeff Ernsthausen; Nicole Vap,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Narrative_in_the_Numbers.pdf,Narrative_in_the_Numbers
84145,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4968.PDF,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4968_2.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/NICAR2017_ZILLOW.PDF,NA,Using Real Estate Data to Tell Stories,NA,4968,1905-07-09,NA,"Resource, Tipsheet",Skylar Olsen,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NICAR2017_ZILLOW.PDF,NICAR2017_ZILLOW
84146,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4969.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Data_Can_Only_Dance_with_Its_Music-NICAR17_1.pdf,NA,NA,Data Can Only Dance with its Music: Understanding the ecology of public data,NA,4969,1905-07-09,NA,"Resource, Tipsheet",Tom Johnson; Carli Brosseau; Andy Lehren,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Data_Can_Only_Dance_with_Its_Music-NICAR17_1.pdf,Data_Can_Only_Dance_with_Its_Music-NICAR17_1
84149,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4972.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4972_2.pdf,NA,NA,User Testing,NA,4972,1905-07-09,NA,"Resource, Tipsheet",Hannah Birch; Clarisa Diaz,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4972_2.pdf,4972_2
84151,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/20170304-nicar-mike-tigas-digital_security.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4974.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4974_2.pdf,NA,Digital Security for the Real World,NA,4974,1905-07-09,NA,"Resource, Tipsheet",Mike Tigas; Olivia Martin,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4974_2.pdf,4974_2
84152,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4975.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4975_2.pdf,NA,NA,Investigating Bias and Influence in Criminal Justice: Police and Prosecutors,NA,4975,1905-07-09,NA,"Resource, Tipsheet",Sharad Goel; Josh Hinkle; Andrew Lehren; Cheryl W. Thompson,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4975_2.pdf,4975_2
84159,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4982.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/goel-NICAR_Algorithmic_fairness.pdf,NA,NA,Algorithmic fairness,NA,4982,1905-07-09,NA,"Resource, Tipsheet",Sharad Goel; Josh Hinkle; Andrew Lehren; Cheryl W. Thompson,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,goel-NICAR_Algorithmic_fairness.pdf,goel-NICAR_Algorithmic_fairness
84161,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4984.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/nicar2017-user-testing-birch-diaz_1.pdf,NA,NA,User testing: Gathering insight to make better stories,NA,4984,1905-07-09,NA,"Resource, Tipsheet",Hannah Birch; Clarisa Diaz,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,nicar2017-user-testing-birch-diaz_1.pdf,nicar2017-user-testing-birch-diaz_1
84125,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4948.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4948_notes.pdf,NA,NA,Algorithmic accountability slides,NA,4948,1905-07-09,NA,"Resource, Tipsheet",Greg Linch; Nick Diakopoulos,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4948_notes.pdf,4948_notes
84162,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4985.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/Zillow_Data_NICAR_2017.pdf,NA,NA,Zillow Real Estate & Rental Data Products,NA,4985,1905-07-09,NA,"Resource, Tipsheet",Skylar Olsen,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,Zillow_Data_NICAR_2017.pdf,Zillow_Data_NICAR_2017
84154,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4977.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4977_2.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/NICAR17-Lighter_side_of_journalism.pdf,NA,Lighter Side of Journalism?,NA,4977,1905-07-09,NA,"Resource, Tipsheet",Jenny Ye; Jeffrey Hargarten,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NICAR17-Lighter_side_of_journalism.pdf,NICAR17-Lighter_side_of_journalism
84153,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4976.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4976_2.pdf,NA,NA,Marrying Documents and Data,NA,4976,1905-07-09,NA,"Resource, Tipsheet",Brooke Williams; Francisco Vara-Orta; Tom McGinty; Steven Rich,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,4976_2.pdf,4976_2
84155,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/4978.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/NICAR_Presentation_Heather_Krause_storytelling_with_data.pdf,NA,NA,How to Find Stories in Data: Data Exploration and Storytelling,NA,4978,1905-07-09,NA,"Resource, Tipsheet",Heather Krause,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NICAR_Presentation_Heather_Krause_storytelling_with_data.pdf,NICAR_Presentation_Heather_Krause_storytelling_with_data
80200,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/932.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T932.pdf,NA,NA,Covering Higher Education,NA,932,1905-06-21,NA,"Resource, Tipsheet",Kit Lively;Greg Reeves - Boston,NA,Chronicle of Higher Education;Kansas City Star,NA,Covering the University,NA,NA,NA,FALSE,NA,FALSE,T932.pdf,T932
80203,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/935.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T935.pdf,NA,NA,Weaving the Web into Workplace Reporting,NA,935,1905-06-21,NA,"Resource, Tipsheet",S. Beville May;Esq. - Boston,NA,The Law Office of S. Beville May,NA,Weaving the Web into Workplace Reporting (Brownbag),NA,NA,NA,FALSE,NA,FALSE,T935.pdf,T935
80682,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/1414.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T1414.pdf,NA,NA,Covering Diverse Communities,NA,1414,1905-06-23,NA,"Resource, Tipsheet",Victor Merina; Steve Holmes - Chicago IRE National 2001,NA,Poynter;The New York Times,NA,Investigation in Diverse Communities: The challenge of language and culture,NA,NA,NA,FALSE,NA,FALSE,T1414.pdf,T1414
80575,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/1307.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T1307.pdf,NA,NA,Mapping: GIS on the beat,NA,1307,1905-06-22,NA,"Resource, Tipsheet",Jeff Thomas; Ron Nixon; Doug Haddix - Lexington NICAR 2000,NA,Colorado Springs Gazette;The Roanoke Times;The Columbus Dispatch,NA,Mapping: GIS on the beat,NA,NA,NA,FALSE,NA,FALSE,T1307.pdf,T1307
80815,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/1548.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T1548.pdf,NA,NA,The data ladder: What is all this stuff and what can I do with it?,NA,1548,1905-06-24,NA,"Resource, Tipsheet",Bill Alpert; Neill Borowski; Sarah Cohen - Philadelphia NICAR 2002,NA,Barrons Magazine;The Philadelphia Inquirer;The Washington Post,NA,"Roundtable - Stats in stories: What to do, what to say",NA,NA,NA,FALSE,NA,FALSE,T1548.pdf,T1548
80369,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/1101.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T1101.pdf,NA,NA,Covering the courts,NA,1101,1905-06-21,NA,"Resource, Tipsheet",Pam MacLean;Ann O'Neill - Los Angeles,NA,San Francisco Daily Journal;Los Angeles Times,NA,Fast Track: Covering the Courts: The Basics,NA,NA,NA,FALSE,NA,FALSE,T1101.pdf,T1101
80364,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/1096.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T1096.pdf,NA,NA,Tips for Preparing for Census 2000 data,NA,1096,1905-06-21,NA,"Resource, Tipsheet",Steve Doig; Richard O'Reilly - Los Angeles,NA,Arizona State University;Los Angeles Times,NA,Using Census 2000 to Investigate Changes,NA,NA,NA,FALSE,NA,FALSE,T1096.pdf,T1096
80303,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/1035.pdf,https://www.ire.org/wp-content/uploads/protected-files/tipsheets/T1035.pdf,NA,NA,Beyond the Border,NA,1035,1905-06-21,NA,"Resource, Tipsheet",Ned Glascock;Richard Read;Chris Vancour - Kansas City,NA,The News & Observer;The Oregonian;KTVX-TV,NA,International Workshop: When global issues touch your hometown,NA,NA,NA,FALSE,NA,FALSE,T1035.pdf,T1035
